"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
3474,3,0,1,1,0,"Manhattan",40.82595,-73.9525,1,4,180,30,350,4.77,1,0.36,1,0,0,0,0,0,1,0,0,5.19295685089021
4577,0,0,1,1,1,"Manhattan",40.72479,-73.98493,1.5,2,92,30,0,4.97,0,1.15,1,0,0,0,0,0,1,0,0,4.52178857704904
4411,0,0,1,1,1,"Manhattan",40.72331,-73.98619,1,4,225,3,0,4.7,0,0.1,1,0,0,0,0,0,1,0,0,5.41610040220442
4357,3,0,1,1,1,"Manhattan",40.743771,-73.987869,3.5,2,525,30,294,0,0,0,1,0,0,0,0,0,1,0,0,6.26339826259162
3905,0,0,1,1,1,"Brooklyn",40.68933,-73.94327,1,8,99,30,0,4.23,0,0.96,1,0,0,0,0,1,0,0,0,4.59511985013459
3472,0,0,2,1,1,"Brooklyn",40.71216,-73.96677,1,2,55,30,0,4.91,0,2.63,0,0,1,0,0,1,0,0,0,4.00733318523247
4096,0,0,1,1,1,"Manhattan",40.80474,-73.94631,1,3,139,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.93447393313069
3736,3,0,1,1,1,"Manhattan",40.75803,-73.96534,1,2,100,30,0,4.53,0,0.18,1,0,0,0,0,0,1,0,0,4.60517018598809
3795,4,0,3,1,1,"Queens",40.75253,-73.93021,2,1,89,2,307,4.49,1,1.1,0,0,1,0,0,0,0,1,0,4.48863636973214
3957,0,0,1,1,1,"Manhattan",40.76233,-73.9926,1,2,214,3,0,4.83,0,0.07,1,0,0,0,0,0,1,0,0,5.36597601502185
3469,4,1,1,1,1,"Manhattan",40.73671,-73.98654,1,2,281,3,236,4.85,0,2.58,1,0,0,0,0,0,1,0,0,5.63835466933375
3480,0,0,1,1,0,"Brooklyn",40.68441,-73.94052,2,5,150,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
4372,2,1,1,1,1,"Manhattan",40.75527,-73.96553,1,5,204,2,279,4.67,0,1.56,0,0,1,0,0,0,1,0,0,5.31811999384422
3971,2,1,1,1,1,"Brooklyn",40.70363,-73.9135,1,2,63,28,261,4.74,0,0.45,0,0,1,0,0,1,0,0,0,4.14313472639153
3467,0,0,1,1,0,"Manhattan",40.72559,-74.00093,1,2,245,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.50125821054473
3467,0,0,1,1,1,"Brooklyn",40.70211,-73.98469,1,4,150,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
3467,0,0,1,1,0,"Bronx",40.84012,-73.78116,3,3,300,30,358,0,0,0,1,0,0,0,1,0,0,0,0,5.7037824746562
3467,4,0,0,1,1,"Manhattan",40.7488,-73.98244,1.5,2,450,2,259,4.8,0,0.19,1,0,0,0,0,0,1,0,0,6.10924758276437
3466,0,0,1,1,1,"Brooklyn",40.6839,-73.95303,1,2,100,30,0,4.5,0,0.13,1,0,0,0,0,1,0,0,0,4.60517018598809
3466,0,0,1,1,1,"Brooklyn",40.68553,-73.95773,1,2,50,30,0,4.67,0,0.07,0,0,1,0,0,1,0,0,0,3.91202300542815
4217,2,0,2,1,1,"Brooklyn",40.68206,-73.97159,2,3,220,30,105,4.92,0,0.23,1,0,0,0,0,1,0,0,0,5.39362754635236
3465,3,0,0,1,1,"Manhattan",40.80757,-73.94563,1,2,108,2,23,5,0,3.04,1,0,0,0,0,0,1,0,0,4.68213122712422
3579,4,0,52,1,1,"Brooklyn",40.72544,-73.94143,1,4,169,30,358,4.57,1,0.07,1,0,0,0,0,1,0,0,0,5.12989871492307
3465,4,1,1,1,1,"Brooklyn",40.68369,-73.98586,1,3,200,7,73,4.93,0,3.51,1,0,0,0,0,1,0,0,0,5.29831736654804
3483,0,0,1,1,1,"Brooklyn",40.68368,-73.98487,1,1,200,30,0,0,0,0,0,0,1,0,0,1,0,0,0,5.29831736654804
3464,4,1,1,1,1,"Manhattan",40.82643,-73.94208,1,2,115,1,12,5,0,0.33,0,0,1,0,0,0,1,0,0,4.74493212836325
3464,0,0,1,1,1,"Brooklyn",40.6395,-73.96414,1,2,70,4,0,4.81,0,0.25,1,0,0,0,0,1,0,0,0,4.24849524204936
3924,4,0,3,1,1,"Queens",40.73622,-73.92455,1.5,2,200,365,302,4.52,1,1.27,0,0,1,0,0,0,0,1,0,5.29831736654804
4011,4,0,2,1,1,"Brooklyn",40.70661,-73.95487,1,2,207,3,162,4.57,1,0.22,1,0,0,0,0,1,0,0,0,5.33271879326537
3616,0,0,1,1,1,"Manhattan",40.75825,-73.9944,2,4,499,30,0,5,0,0.08,1,0,0,0,0,0,1,0,0,6.21260609575152
3463,4,0,6,1,1,"Brooklyn",40.6508,-73.92348,2,3,67,3,275,4.95,0,0.22,0,0,1,0,0,1,0,0,0,4.20469261939097
3463,0,0,1,1,1,"Manhattan",40.72667,-73.98278,1,1,119,30,0,5,0,0.01,0,0,1,0,0,0,1,0,0,4.77912349311153
3462,4,1,2,1,1,"Brooklyn",40.68451,-73.99037,2.5,7,450,5,0,4.94,0,0.16,1,0,0,0,0,1,0,0,0,6.10924758276437
4514,0,0,1,1,1,"Brooklyn",40.68678,-73.97325,1,2,120,30,0,5,0,0.02,1,0,0,0,0,1,0,0,0,4.78749174278205
3461,0,0,1,1,1,"Brooklyn",40.5791,-73.95726,1,4,60,14,0,4.43,0,0.21,1,0,0,0,0,1,0,0,0,4.0943445622221
3473,4,0,1,1,0,"Manhattan",40.81002,-73.94292,1,4,140,2,238,4.67,0,3.84,1,0,0,0,0,0,1,0,0,4.9416424226093
3460,4,1,1,1,1,"Brooklyn",40.68458,-73.96325,1,2,96,4,268,4.81,0,2.96,0,0,1,0,0,1,0,0,0,4.56434819146784
4233,3,0,2,1,1,"Queens",40.74617,-73.95421,1,1,60,25,95,4.78,0,0.09,1,0,0,0,0,0,0,1,0,4.0943445622221
3459,3,0,2,1,1,"Queens",40.7728,-73.92857,1,4,154,8,278,4.87,0,0.23,1,0,0,0,0,0,0,1,0,5.03695260241363
3922,0,0,0,1,1,"Brooklyn",40.65782,-73.96139,1,2,120,90,258,5,0,0.05,1,0,0,0,0,1,0,0,0,4.78749174278205
4762,0,0,1,1,1,"Brooklyn",40.71577,-73.94896,1,2,100,30,0,4.69,0,0.28,1,0,0,0,0,1,0,0,0,4.60517018598809
3460,4,1,1,1,1,"Brooklyn",40.71629,-73.95362,1,2,250,8,77,4.99,0,1.01,1,0,0,0,0,1,0,0,0,5.52146091786225
3962,0,0,1,1,1,"Manhattan",40.72118,-73.99096,1,1,80,30,0,1,0,0.01,0,0,1,0,0,0,1,0,0,4.38202663467388
3458,2,0,2,1,1,"Manhattan",40.80051,-73.95247,1,1,34,30,364,4.59,0,2.39,0,0,0,1,0,0,1,0,0,3.52636052461616
3496,3,0,2,1,1,"Brooklyn",40.70625,-73.94838,1,2,100,30,0,5,0,0.01,0,0,1,0,0,1,0,0,0,4.60517018598809
3458,0,0,3,1,1,"Brooklyn",40.68678,-73.96826,1,10,130,30,0,4.81,0,0.21,1,0,0,0,0,1,0,0,0,4.86753445045558
3614,0,0,1,1,1,"Manhattan",40.73744,-73.98031,1,2,175,30,0,4,0,0.09,1,0,0,0,0,0,1,0,0,5.16478597392351
3458,2,0,2,1,1,"Manhattan",40.72241,-73.99119,1.5,2,175,30,49,4.84,1,0.2,0,0,1,0,0,0,1,0,0,5.16478597392351
3457,0,0,1,1,1,"Manhattan",40.75742,-73.99342,1,2,105,30,0,4.78,0,0.12,0,0,1,0,0,0,1,0,0,4.65396035015752
3794,0,0,1,1,1,"Brooklyn",40.71546,-73.95198,2,1,80,30,0,4.8,0,0.05,0,0,1,0,0,1,0,0,0,4.38202663467388
4013,2,0,1,1,1,"Brooklyn",40.69081,-73.96838,1,2,200,30,212,4.47,0,0.41,1,0,0,0,0,1,0,0,0,5.29831736654804
3457,0,0,1,1,1,"Bronx",40.83645,-73.86634,1,2,195,30,0,5,0,0.01,1,0,0,0,1,0,0,0,0,5.27299955856375
3457,3,0,3,1,1,"Brooklyn",40.69318,-73.96778,3.5,10,750,4,128,4.59,0,1.06,1,0,0,0,0,1,0,0,0,6.62007320653036
4608,0,0,2,1,1,"Brooklyn",40.73369,-73.95297,1,3,140,7,0,4,0,0.01,1,0,0,0,0,1,0,0,0,4.9416424226093
3457,4,0,1,1,1,"Brooklyn",40.69188,-73.97059,1,5,161,2,282,4.74,1,2.6,1,0,0,0,0,1,0,0,0,5.08140436498446
3499,3,0,3,1,1,"Manhattan",40.8073,-73.94771,1.5,2,93,30,124,5,0,0.01,0,0,1,0,0,0,1,0,0,4.53259949315326
3457,2,1,1,1,0,"Bronx",40.85343,-73.78811,1,2,110,30,44,4.95,1,1.07,1,0,0,0,1,0,0,0,0,4.70048036579242
4018,4,1,1,1,1,"Queens",40.7198,-73.85915,1,2,85,3,250,4.86,0,1.48,1,0,0,0,0,0,0,1,0,4.44265125649032
3518,4,1,6,1,1,"Manhattan",40.8107,-73.94617,1,7,295,3,98,4.54,0,2.03,1,0,0,0,0,0,1,0,0,5.68697535633982
3868,0,0,1,1,1,"Manhattan",40.72884,-73.98308,1,2,145,30,0,4.88,0,0.18,1,0,0,0,0,0,1,0,0,4.97673374242057
3587,3,0,1,1,1,"Brooklyn",40.68445,-73.98624,1,3,139,5,94,4.77,0,0.57,1,0,0,0,0,1,0,0,0,4.93447393313069
3984,2,0,1,1,1,"Manhattan",40.80272,-73.94051,2,1,50,30,290,5,0,0.06,0,0,1,0,0,0,1,0,0,3.91202300542815
3461,3,0,5,1,0,"Brooklyn",40.67632,-73.92444,1,1,38,31,33,4.28,0,0.17,0,0,1,0,0,1,0,0,0,3.63758615972639
3456,0,0,1,1,1,"Manhattan",40.7971,-73.94748,1,1,65,30,34,4.84,0,0.49,0,0,1,0,0,0,1,0,0,4.17438726989564
3569,3,0,1,1,1,"Brooklyn",40.688,-73.97386,1,2,160,31,246,5,0,0.14,1,0,0,0,0,1,0,0,0,5.07517381523383
4301,0,0,3,1,1,"Brooklyn",40.70139,-73.94499,1,2,70,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.24849524204936
3454,0,0,1,1,1,"Manhattan",40.74195,-73.99601,1,2,214,30,214,3,0,0.04,1,0,0,0,0,0,1,0,0,5.36597601502185
3460,3,1,1,1,0,"Brooklyn",40.63763,-73.94979,1,5,105,2,274,4.82,0,2.76,1,0,0,0,0,1,0,0,0,4.65396035015752
3554,0,0,1,1,1,"Queens",40.75563,-73.91747,1,2,78,30,0,4,0,0.02,1,0,0,0,0,0,0,1,0,4.35670882668959
3453,0,0,1,1,1,"Manhattan",40.74387,-73.97657,1.5,2,195,30,0,4.86,0,0.36,1,0,0,0,0,0,1,0,0,5.27299955856375
4159,0,0,1,1,1,"Brooklyn",40.67308,-73.96487,1,2,55,30,0,5,0,0.05,1,0,0,0,0,1,0,0,0,4.00733318523247
4743,2,0,1,1,1,"Bronx",40.80848,-73.92792,1,4,185,30,78,4.86,0,0.16,1,0,0,0,1,0,0,0,0,5.22035582507832
4014,0,0,1,1,1,"Manhattan",40.73171,-73.98864,1,2,130,30,0,4.88,0,0.34,1,0,0,0,0,0,1,0,0,4.86753445045558
3452,0,0,1,1,0,"Manhattan",40.78099,-73.95628,1,4,499,30,0,5,0,0.06,1,0,0,0,0,0,1,0,0,6.21260609575152
3625,0,0,1,1,1,"Brooklyn",40.71833,-73.94147,1,2,70,31,0,0,0,0,0,0,1,0,0,1,0,0,0,4.24849524204936
3452,4,0,1,1,1,"Brooklyn",40.68561,-73.87875,1,2,80,3,322,4.91,1,2.53,0,0,1,0,0,1,0,0,0,4.38202663467388
3452,0,0,4,1,1,"Manhattan",40.71454,-73.98647,1,2,102,30,0,4.17,0,0.07,0,0,1,0,0,0,1,0,0,4.62497281328427
3455,4,1,5,1,1,"Brooklyn",40.68324,-73.99482,2.5,4,359,30,333,4.67,0,0.19,1,0,0,0,0,1,0,0,0,5.88332238848828
3451,0,0,1,1,1,"Manhattan",40.76718,-73.96152,1,2,149,30,0,5,0,0.01,1,0,0,0,0,0,1,0,0,5.00394630594546
4375,3,0,3,1,1,"Brooklyn",40.66433,-73.98805,1,2,175,30,343,4.47,0,0.33,1,0,0,0,0,1,0,0,0,5.16478597392351
3901,4,0,7,1,1,"Brooklyn",40.69426,-73.9346,2,2,73,3,0,4.63,1,1.13,0,0,1,0,0,1,0,0,0,4.29045944114839
3450,2,0,1,1,0,"Manhattan",40.76972,-73.98688,1,2,150,30,308,4.55,0,1.78,0,0,1,0,0,0,1,0,0,5.01063529409626
3937,4,0,1,1,1,"Manhattan",40.726124,-74.003654,0.5,1,129,31,0,4.67,0,2.12,1,0,0,0,0,0,1,0,0,4.85981240436167
4440,4,0,3,1,1,"Brooklyn",40.6692,-73.94392,1,6,123,4,269,4.37,0,1.25,1,0,0,0,0,1,0,0,0,4.81218435537242
4139,3,0,12,1,1,"Manhattan",40.81383,-73.94199,1,7,257,30,279,4.64,1,0.24,1,0,0,0,0,0,1,0,0,5.54907608489522
4696,0,0,1,1,1,"Manhattan",40.72802,-73.99686,1,2,105,30,0,4,0,0.08,0,0,1,0,0,0,1,0,0,4.65396035015752
3449,0,0,1,1,1,"Manhattan",40.7416,-73.99752,1,2,189,30,0,5,0,0.26,1,0,0,0,0,0,1,0,0,5.24174701505964
3632,1,0,1,1,0,"Manhattan",40.72693,-73.98902,1,2,1999,30,90,4.25,1,0.23,1,0,0,0,0,0,1,0,0,7.6004023345004
4291,3,0,7,1,1,"Manhattan",40.76324,-73.99448,0,3,130,30,365,4,0,0.03,1,0,0,0,0,0,1,0,0,4.86753445045558
3454,0,0,1,1,0,"Manhattan",40.76896,-73.95479,2,2,100,30,0,5,0,0.01,0,0,1,0,0,0,1,0,0,4.60517018598809
3546,0,0,1,1,1,"Manhattan",40.78468,-73.97137,1,2,300,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.7037824746562
3448,0,0,1,1,1,"Brooklyn",40.6708,-73.9866,1,3,175,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.16478597392351
3447,0,0,1,1,1,"Brooklyn",40.69832,-73.91336,1,4,135,30,308,4.61,0,1.73,1,0,0,0,0,1,0,0,0,4.90527477843843
3693,4,1,2,1,1,"Manhattan",40.72723,-73.98522,1.5,2,225,6,0,5,0,0.12,1,0,0,0,0,0,1,0,0,5.41610040220442
3846,1,0,0,1,1,"Brooklyn",40.70411,-73.9289,1,7,168,60,276,4.62,0,0.28,1,0,0,0,0,1,0,0,0,5.12396397940326
3447,0,0,1,1,1,"Manhattan",40.77619,-73.94816,1,4,261,2,0,4.5,0,0.02,1,0,0,0,0,0,1,0,0,5.56452040732269
3447,3,0,1,1,1,"Brooklyn",40.6731,-73.94114,1,3,140,30,357,4.68,0,0.5,1,0,0,0,0,1,0,0,0,4.9416424226093
3446,0,0,1,1,0,"Brooklyn",40.67154,-73.95535,1,2,85,30,0,4.67,0,0.06,0,0,1,0,0,1,0,0,0,4.44265125649032
4151,4,0,2,1,1,"Brooklyn",40.72028,-73.95847,1,2,79,30,3,4.82,0,1.89,0,0,1,0,0,1,0,0,0,4.36944785246702
3446,0,0,1,1,1,"Manhattan",40.78983,-73.97899,1,3,120,30,0,4,0,0.05,1,0,0,0,0,0,1,0,0,4.78749174278205
3446,0,0,1,1,1,"Manhattan",40.84224,-73.93704,1,4,145,30,0,4,0,0.01,1,0,0,0,0,0,1,0,0,4.97673374242057
3446,4,0,1,1,1,"Manhattan",40.81282,-73.94465,1,4,180,3,53,4.7,0,1.89,1,0,0,0,0,0,1,0,0,5.19295685089021
4111,0,0,1,1,1,"Manhattan",40.72796,-73.98008,1,2,137,30,0,4.67,1,0.07,1,0,0,0,0,0,1,0,0,4.91998092582813
3504,2,0,2,1,1,"Brooklyn",40.70412,-73.93647,1,2,50,1,0,4.81,0,0.46,0,0,1,0,0,1,0,0,0,3.91202300542815
3921,0,0,1,1,0,"Manhattan",40.7646,-73.9814,2,8,1500,30,0,0,0,0,1,0,0,0,0,0,1,0,0,7.3132203870903
3444,0,0,1,1,1,"Brooklyn",40.68787,-73.96821,1,2,149,2,0,4.92,1,0.17,1,0,0,0,0,1,0,0,0,5.00394630594546
3446,3,0,1,1,1,"Brooklyn",40.67126,-73.94512,1,8,165,4,215,4.6,0,2.11,1,0,0,0,0,1,0,0,0,5.10594547390058
3443,0,0,1,1,1,"Manhattan",40.79321,-73.9694,1,4,1000,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.90775527898214
3442,0,0,1,1,1,"Brooklyn",40.66928,-73.9884,1,4,150,30,0,5,0,0.03,1,0,0,0,0,1,0,0,0,5.01063529409626
3441,0,0,1,1,1,"Brooklyn",40.6358,-73.96477,1,2,115,30,0,4.75,0,0.04,1,0,0,0,0,1,0,0,0,4.74493212836325
3440,3,1,2,1,1,"Queens",40.703983,-73.908447,1,2,120,28,277,4.43,0,0.66,1,0,0,0,0,0,0,1,0,4.78749174278205
3440,4,1,1,1,1,"Brooklyn",40.68644,-73.95618,1,5,160,30,316,4.88,1,2.73,1,0,0,0,0,1,0,0,0,5.07517381523383
3556,1,0,2,1,1,"Brooklyn",40.69685,-73.91044,1,2,50,30,281,4.81,0,0.26,0,0,1,0,0,1,0,0,0,3.91202300542815
3991,1,0,1,1,1,"Brooklyn",40.66658,-73.95514,1,4,156,30,296,4.63,0,0.88,1,0,0,0,0,1,0,0,0,5.04985600724954
3439,4,0,1,1,1,"Brooklyn",40.69651,-73.96887,1,2,95,28,5,4.73,0,1.7,1,0,0,0,0,1,0,0,0,4.55387689160054
3439,3,0,1,1,1,"Manhattan",40.86275,-73.92891,1,6,150,1,169,4.76,0,1.38,1,0,0,0,0,0,1,0,0,5.01063529409626
3439,0,0,1,1,0,"Manhattan",40.75053,-73.98094,1,5,557,30,0,0,0,0,0,0,1,0,0,0,1,0,0,6.32256523992728
3546,0,0,1,1,1,"Manhattan",40.78081,-73.95045,2,6,250,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.52146091786225
4651,0,0,1,1,1,"Manhattan",40.76639,-73.98449,1,2,250,30,0,4.64,0,0.16,1,0,0,0,0,0,1,0,0,5.52146091786225
3438,0,0,1,1,1,"Manhattan",40.78727,-73.95093,1,4,120,30,0,4.5,0,0.04,1,0,0,0,0,0,1,0,0,4.78749174278205
3681,0,0,1,1,1,"Brooklyn",40.71973,-73.95617,2,4,406,30,303,0,0,0,1,0,0,0,0,1,0,0,0,6.00635315960173
3438,0,0,1,1,0,"Manhattan",40.7282,-73.9834,1,2,120,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.78749174278205
3797,0,0,1,1,1,"Manhattan",40.73999,-74.00142,1,6,320,365,87,4.25,0,0.23,1,0,0,0,0,0,1,0,0,5.76832099579377
3446,3,1,2,1,1,"Queens",40.75859,-73.92836,1,2,156,3,331,4.92,0,0.69,1,0,0,0,0,0,0,1,0,5.04985600724954
3446,3,1,2,1,1,"Queens",40.7568,-73.92935,1,2,100,5,342,4.97,0,0.3,0,0,1,0,0,0,0,1,0,4.60517018598809
3465,2,0,1,1,1,"Manhattan",40.81465,-73.94104,1,3,115,30,315,4.48,0,0.58,1,0,0,0,0,0,1,0,0,4.74493212836325
5045,0,0,1,1,1,"Manhattan",40.7964,-73.96868,1.5,2,100,30,0,4.64,0,0.11,0,0,1,0,0,0,1,0,0,4.60517018598809
3437,0,0,1,1,1,"Manhattan",40.81926,-73.95611,1,4,150,30,0,4.18,0,0.13,1,0,0,0,0,0,1,0,0,5.01063529409626
4440,4,0,3,1,1,"Brooklyn",40.66951,-73.94379,1,6,100,3,156,4.6,0,0.05,0,0,1,0,0,1,0,0,0,4.60517018598809
3436,0,0,2,1,1,"Queens",40.76587,-73.92938,1,6,100,30,0,3.5,0,0.02,1,0,0,0,0,0,0,1,0,4.60517018598809
3868,0,0,1,1,1,"Brooklyn",40.66706,-73.98439,2,5,195,30,0,4.73,0,0.11,1,0,0,0,0,1,0,0,0,5.27299955856375
4160,4,1,1,1,1,"Manhattan",40.7643,-73.98098,1,2,294,60,101,4.79,0,0.46,1,0,0,0,0,0,1,0,0,5.68357976733868
3434,0,0,1,1,1,"Manhattan",40.76494,-73.98799,1,2,100,30,0,4.91,0,0.11,1,0,0,0,0,0,1,0,0,4.60517018598809
3851,0,0,3,1,1,"Brooklyn",40.70799,-73.92255,1,2,82,30,0,4.87,0,1.14,0,0,1,0,0,1,0,0,0,4.40671924726425
3434,0,0,1,1,1,"Brooklyn",40.66539,-73.95651,1,4,110,30,0,4.67,0,0.03,1,0,0,0,0,1,0,0,0,4.70048036579242
4177,0,0,1,1,1,"Manhattan",40.7384,-73.98318,1,6,359,30,0,4.71,1,0.55,1,0,0,0,0,0,1,0,0,5.88332238848828
4325,0,0,1,1,0,"Queens",40.74766,-73.91842,1,1,51,30,0,5,0,0.02,0,0,1,0,0,0,0,1,0,3.93182563272433
3487,0,0,1,1,1,"Brooklyn",40.70347,-73.93335,1,1,45,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.80666248977032
3438,0,0,1,1,0,"Manhattan",40.75415,-73.9731,1,2,250,30,0,0,1,0,1,0,0,0,0,0,1,0,0,5.52146091786225
3751,0,0,1,1,1,"Manhattan",40.72627,-73.99147,1,3,350,30,0,5,1,0.01,1,0,0,0,0,0,1,0,0,5.85793315448346
3433,0,0,1,1,0,"Queens",40.76689,-73.91958,1,2,78,30,0,4.89,0,0.3,1,0,0,0,0,0,0,1,0,4.35670882668959
3432,0,0,1,1,1,"Manhattan",40.72852,-73.98705,1,3,150,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.01063529409626
3432,0,0,1,1,1,"Brooklyn",40.73673,-73.95655,1,1,90,30,0,0,0,0,0,0,0,1,0,1,0,0,0,4.49980967033027
3432,0,0,1,1,1,"Manhattan",40.73225,-74.00268,1,2,150,45,0,4.95,0,0.21,1,0,0,0,0,0,1,0,0,5.01063529409626
3432,0,0,1,1,1,"Manhattan",40.79065,-73.97105,1,4,199,30,0,4.71,0,0.08,1,0,0,0,0,0,1,0,0,5.29330482472449
3656,0,0,2,1,0,"Manhattan",40.7265,-74.0032,1,6,272,30,0,5,0,0.05,1,0,0,0,0,0,1,0,0,5.605802066296
3431,0,0,1,1,1,"Manhattan",40.80797,-73.93686,1,1,179,30,0,5,0,0.01,0,0,1,0,0,0,1,0,0,5.18738580584075
3431,0,0,1,1,1,"Manhattan",40.73412,-74.00726,1,4,800,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.68461172766793
3431,0,0,1,1,0,"Manhattan",40.77751,-73.97972,1,3,120,30,0,4.33,0,0.03,1,0,0,0,0,0,1,0,0,4.78749174278205
3646,0,0,1,1,1,"Bronx",40.85593,-73.86528,1,3,80,30,0,4,0,0.01,1,0,0,0,1,0,0,0,0,4.38202663467388
3464,2,0,23,1,1,"Manhattan",40.74079,-73.98005,2,2,78,30,155,4.27,0,0.45,0,0,1,0,0,0,1,0,0,4.35670882668959
3429,3,0,1,1,1,"Queens",40.71283,-73.85309,2,1,70,30,277,5,0,0.06,0,0,1,0,0,0,0,1,0,4.24849524204936
4492,4,0,5,1,1,"Brooklyn",40.67836,-73.92772,1,2,69,3,212,4.6,0,1.91,0,0,1,0,0,1,0,0,0,4.23410650459726
3436,3,1,1,1,1,"Brooklyn",40.6824,-73.9505,1,2,120,30,22,5,0,0.2,1,0,0,0,0,1,0,0,0,4.78749174278205
3429,0,0,1,1,1,"Manhattan",40.76885,-73.98806,1,8,599,30,0,0,0,0,1,0,0,0,0,0,1,0,0,6.39526159811545
3429,0,0,1,1,1,"Brooklyn",40.70329,-73.94229,1,2,110,30,0,5,0,0.03,1,0,0,0,0,1,0,0,0,4.70048036579242
3429,4,1,2,1,1,"Manhattan",40.74482,-74.00016,1,2,302,4,7,4.92,0,2.18,1,0,0,0,0,0,1,0,0,5.71042701737487
3938,3,0,3,1,1,"Brooklyn",40.6847,-73.98728,2,4,350,30,65,4.73,0,0.42,1,0,0,0,0,1,0,0,0,5.85793315448346
4064,4,0,1,1,0,"Brooklyn",40.708,-73.94475,1,1,60,14,0,5,1,0.1,0,0,1,0,0,1,0,0,0,4.0943445622221
4169,0,0,1,1,1,"Manhattan",40.73041,-73.98778,1,2,95,30,0,5,0,0.03,0,0,1,0,0,0,1,0,0,4.55387689160054
3579,4,0,52,1,1,"Brooklyn",40.72732,-73.94185,1,6,199,30,264,4.92,1,0.14,1,0,0,0,0,1,0,0,0,5.29330482472449
3551,0,0,1,1,1,"Brooklyn",40.671,-73.98264,1,2,125,30,0,4.63,0,0.08,1,0,0,0,0,1,0,0,0,4.8283137373023
5255,4,0,1,1,1,"Brooklyn",40.68501,-73.94354,1,2,160,3,22,4.71,1,0.47,1,0,0,0,0,1,0,0,0,5.07517381523383
3428,0,0,1,1,1,"Manhattan",40.81356,-73.96223,1,4,80,30,0,5,0,0.01,1,0,0,0,0,0,1,0,0,4.38202663467388
3573,0,0,1,1,1,"Brooklyn",40.70228,-73.9166,1,2,60,30,0,4.71,0,0.14,1,0,0,0,0,1,0,0,0,4.0943445622221
3901,3,0,1,1,0,"Brooklyn",40.68113,-73.92213,1,4,119,10,234,4.73,0,0.82,1,0,0,0,0,1,0,0,0,4.77912349311153
3426,4,1,8,1,1,"Brooklyn",40.68936,-73.93685,2,8,190,3,205,4.78,0,2.96,1,0,0,0,0,1,0,0,0,5.24702407216049
4388,0,0,1,1,1,"Queens",40.7447,-73.91643,1,2,90,30,0,4.83,0,0.06,1,0,0,0,0,0,0,1,0,4.49980967033027
3426,0,0,1,1,1,"Brooklyn",40.70674,-73.94365,1,1,21,30,0,3,0,0.02,0,0,1,0,0,1,0,0,0,3.04452243772342
3762,0,0,1,1,1,"Brooklyn",40.69275,-73.99346,2,7,185,30,0,4.8,0,0.12,1,0,0,0,0,1,0,0,0,5.22035582507832
3426,2,0,2,1,1,"Manhattan",40.79864,-73.96568,1,4,115,70,49,4.8,0,0.58,1,0,0,0,0,0,1,0,0,4.74493212836325
3973,0,0,1,1,1,"Manhattan",40.71023,-73.98723,1,4,128,30,0,4.69,0,0.28,0,0,1,0,0,0,1,0,0,4.85203026391962
3425,3,1,2,1,1,"Brooklyn",40.6818,-73.95655,1,2,125,31,46,4.8,0,1.18,1,0,0,0,0,1,0,0,0,4.8283137373023
3425,0,0,1,1,1,"Queens",40.76206,-73.9223,1,2,130,30,0,0,0,0,1,0,0,0,0,0,0,1,0,4.86753445045558
4614,0,0,1,1,1,"Brooklyn",40.68466,-73.96831,1,2,100,30,0,4.81,0,0.17,1,0,0,0,0,1,0,0,0,4.60517018598809
3425,2,1,1,1,1,"Brooklyn",40.67035,-73.99154,1,3,124,4,161,4.7,0,0.81,1,0,0,0,0,1,0,0,0,4.82028156560504
3512,0,0,1,1,1,"Brooklyn",40.708,-73.94619,1,4,200,30,0,0,0,0,1,0,0,0,0,1,0,0,0,5.29831736654804
4260,0,0,1,1,1,"Brooklyn",40.71382,-73.96427,1,4,225,30,0,4.89,0,0.33,1,0,0,0,0,1,0,0,0,5.41610040220442
3424,0,0,1,1,1,"Manhattan",40.75594,-73.99224,1,2,119,30,0,4.67,0,0.03,1,0,0,0,0,0,1,0,0,4.77912349311153
4087,3,0,0,1,1,"Brooklyn",40.71181,-73.94827,1,4,420,30,264,0,1,0,1,0,0,0,0,1,0,0,0,6.04025471127741
